Device ID,events,Harsh Acceleration event,Harsh Branking event,Over Speed event,Usage Anual Range
867162025706417,55,42,13,0,12 a 25k
867162025690884,57,42,15,0,12 a 25k
867162025626961,59,42,17,0,12 a 25k
867162027181940,60,42,18,0,12 a 25k
867162027462423,60,42,18,0,12 a 25k
867162025743592,63,42,21,0,12 a 25k
867162025633553,67,42,25,0,12 a 25k
867162027532761,72,42,30,0,12 a 25k
867162026055962,72,42,30,0,12 a 25k
867162026890293,82,42,40,0,12 a 25k
867162027460039,94,42,52,0,12 a 25k
867162027440791,96,42,54,0,12 a 25k
867162027448778,97,42,55,0,12 a 25k
867162025653767,107,42,65,0,12 a 25k
867162025689423,122,42,80,0,12 a 25k
867162025682493,125,42,83,0,12 a 25k
867162027461755,132,42,90,0,12 a 25k
867162025603820,139,42,97,0,12 a 25k
867162027447630,160,42,118,0,12 a 25k
867162027429521,171,42,129,0,12 a 25k
867162025726498,172,42,130,0,12 a 25k
867162026072991,258,42,216,0,12 a 25k
867162026029090,55,43,12,0,12 a 25k
867162026073940,55,43,12,0,12 a 25k
867162027504349,63,43,20,0,12 a 25k
867162025671587,71,43,28,0,12 a 25k
867162027450246,76,43,33,0,12 a 25k
867162025735754,77,43,34,0,12 a 25k
867162026020768,79,43,36,0,12 a 25k
867162026072785,90,43,47,0,12 a 25k
867162027164599,101,43,58,0,12 a 25k
867162027445667,102,43,59,0,12 a 25k
867162027183441,113,43,70,0,12 a 25k
867162025713249,113,43,70,0,12 a 25k
867162027456730,143,43,100,0,12 a 25k
867162027167089,159,43,116,0,12 a 25k
867162027461227,164,43,121,0,12 a 25k
867162025660309,185,43,142,0,12 a 25k
867162025712530,197,43,154,0,12 a 25k
867162026067546,66,44,22,0,12 a 25k
867162027455641,70,44,26,0,12 a 25k
867162027449818,72,44,28,0,12 a 25k
867162026067405,76,44,32,0,12 a 25k
867162027439959,78,44,34,0,12 a 25k
867162025610395,81,44,37,0,12 a 25k
867162027505262,81,44,37,0,12 a 25k
867162025733569,82,44,38,0,12 a 25k
867162027170364,83,44,39,0,12 a 25k
867162027502616,84,44,40,0,12 a 25k
867162025673229,87,44,43,0,12 a 25k
867162026011940,91,44,47,0,12 a 25k
867162026022459,118,44,74,0,12 a 25k
867162026074310,162,44,118,0,12 a 25k
867162026007211,65,45,20,0,12 a 25k
867162027166099,66,45,21,0,12 a 25k
867162025723008,69,45,24,0,12 a 25k
867162027495704,71,45,26,0,12 a 25k
867162025597188,72,45,27,0,12 a 25k
867162027517416,73,45,28,0,12 a 25k
867162027450212,74,45,29,0,12 a 25k
867162025680596,75,45,30,0,12 a 25k
867162027457712,77,45,32,0,12 a 25k
867162026858944,81,45,36,0,12 a 25k
867162026022517,82,45,37,0,12 a 25k
867162026880120,82,45,37,0,12 a 25k
867162026016931,95,45,50,0,12 a 25k
867162027544071,98,45,53,0,12 a 25k
867162026070417,100,45,55,0,12 a 25k
867162027196641,104,45,59,0,12 a 25k
867162027448075,105,45,60,0,12 a 25k
867162027442300,114,45,69,0,12 a 25k
867162026027029,117,45,72,0,12 a 25k
867162027458140,118,45,73,0,12 a 25k
867162027186568,123,45,78,0,12 a 25k
867162027461920,126,45,81,0,12 a 25k
867162025744996,143,45,98,0,12 a 25k
867162027461573,170,45,125,0,12 a 25k
867162027186113,59,46,13,0,12 a 25k
867162025711466,64,46,18,0,12 a 25k
867162027464908,65,46,19,0,12 a 25k
867162025698184,79,46,33,0,12 a 25k
867162027472521,83,46,37,0,12 a 25k
867162027515030,83,46,37,0,12 a 25k
867162027508092,92,46,46,0,12 a 25k
867162027458462,100,46,54,0,12 a 25k
867162025693797,109,46,63,0,12 a 25k
867162025653775,110,46,64,0,12 a 25k
867162026905216,113,46,67,0,12 a 25k
867162025631722,124,46,78,0,12 a 25k
867162027539147,129,46,83,0,12 a 25k
867162027427137,130,46,84,0,12 a 25k
867162027529403,132,46,86,0,12 a 25k
867162027535343,159,46,113,0,12 a 25k
867162027193937,184,46,138,0,12 a 25k
867162027543180,63,47,16,0,12 a 25k
867162027191105,66,47,19,0,12 a 25k
867162026900084,77,47,30,0,12 a 25k
867162025701095,77,47,30,0,12 a 25k
867162027449925,82,47,35,0,12 a 25k
867162026078030,83,47,36,0,12 a 25k
867162027482371,84,47,37,0,12 a 25k
867162025613886,85,47,38,0,12 a 25k
867162027438159,86,47,39,0,12 a 25k
867162027499094,97,47,50,0,12 a 25k
867162027444421,97,47,50,0,12 a 25k
867162025741950,117,47,70,0,12 a 25k
867162026891887,134,47,87,0,12 a 25k
867162025631920,154,47,107,0,12 a 25k
867162025674805,175,47,128,0,12 a 25k
867162026005538,202,47,155,0,12 a 25k
867162027535434,260,47,213,0,12 a 25k
867162027188697,64,48,16,0,12 a 25k
867162026021428,76,48,28,0,12 a 25k
867162027513514,77,48,29,0,12 a 25k
867162026072918,82,48,34,0,12 a 25k
867162027434000,89,48,41,0,12 a 25k
867162027530849,92,48,44,0,12 a 25k
867162025676511,93,48,45,0,12 a 25k
867162027452135,98,48,50,0,12 a 25k
867162027449461,100,48,52,0,12 a 25k
867162025615022,104,48,56,0,12 a 25k
867162027474030,119,48,71,0,12 a 25k
867162026019760,128,48,80,0,12 a 25k
867162027446582,155,48,107,0,12 a 25k
867162027192004,183,48,135,0,12 a 25k
867162027462910,184,48,136,0,12 a 25k
867162026885798,197,48,149,0,12 a 25k
867162027430800,221,48,173,0,12 a 25k
867162025634213,227,48,179,0,12 a 25k
867162027456060,59,49,10,0,12 a 25k
867162027475912,62,49,13,0,12 a 25k
867162026072603,63,49,14,0,12 a 25k
867162027522820,65,49,16,0,12 a 25k
867162027545938,73,49,24,0,12 a 25k
867162025625906,79,49,30,0,12 a 25k
867162027193697,82,49,33,0,12 a 25k
867162025623943,85,49,36,0,12 a 25k
867162027517499,89,49,40,0,12 a 25k
867162025625336,90,49,41,0,12 a 25k
867162027179761,92,49,43,0,12 a 25k
867162025708892,100,49,51,0,12 a 25k
867162027182609,102,49,53,0,12 a 25k
867162027455096,104,49,55,0,12 a 25k
867162026896043,107,49,58,0,12 a 25k
867162025656091,113,49,64,0,12 a 25k
867162027454768,119,49,70,0,12 a 25k
867162026885921,122,49,73,0,12 a 25k
867162027166149,142,49,93,0,12 a 25k
867162027462589,147,49,98,0,12 a 25k
867162027442680,152,49,103,0,12 a 25k
867162027462415,164,49,115,0,12 a 25k
867162026060178,174,49,125,0,12 a 25k
867162027474402,192,49,143,0,12 a 25k
867162027451699,201,49,152,0,12 a 25k
867162027521335,56,50,6,0,12 a 25k
867162025683848,62,50,12,0,12 a 25k
867162027533678,64,50,14,0,12 a 25k
867162026053496,68,50,18,0,12 a 25k
867162027203660,81,50,31,0,12 a 25k
867162027436880,82,50,32,0,12 a 25k
867162026860783,84,50,34,0,12 a 25k
867162025592551,86,50,36,0,12 a 25k
867162026024273,93,50,43,0,12 a 25k
867162025686825,100,50,50,0,12 a 25k
867162027503473,104,50,54,0,12 a 25k
867162027443878,109,50,59,0,12 a 25k
867162026072900,130,50,80,0,12 a 25k
867162025654989,135,50,85,0,12 a 25k
867162027432913,137,50,87,0,12 a 25k
867162027455286,175,50,125,0,12 a 25k
867162027461607,186,50,136,0,12 a 25k
867162025731043,66,51,15,0,12 a 25k
867162026016873,68,51,17,0,12 a 25k
867162025674599,72,51,21,0,12 a 25k
867162027212125,75,51,24,0,12 a 25k
867162027531771,84,51,33,0,12 a 25k
867162026076349,87,51,36,0,12 a 25k
867162025711102,88,51,37,0,12 a 25k
867162025744897,93,51,42,0,12 a 25k
867162027531250,108,51,57,0,12 a 25k
867162025720178,109,51,58,0,12 a 25k
867162025627662,116,51,65,0,12 a 25k
867162027529122,123,51,72,0,12 a 25k
867162027436625,126,51,75,0,12 a 25k
867162025717208,146,51,95,0,12 a 25k
867162026923375,202,51,151,0,12 a 25k
867162026050492,71,52,19,0,12 a 25k
867162027430750,78,52,26,0,12 a 25k
867162025634718,80,52,28,0,12 a 25k
867162026048629,81,52,29,0,12 a 25k
867162025689787,87,52,35,0,12 a 25k
867162027464296,88,52,36,0,12 a 25k
867162025593070,88,52,36,0,12 a 25k
867162027438845,89,52,37,0,12 a 25k
867162027542000,89,52,37,0,12 a 25k
867162027527746,91,52,39,0,12 a 25k
867162026870295,91,52,39,0,12 a 25k
867162026063537,99,52,47,0,12 a 25k
867162027503549,111,52,59,0,12 a 25k
867162027442391,111,52,59,0,12 a 25k
867162025748963,111,52,59,0,12 a 25k
867162026016071,122,52,70,0,12 a 25k
867162026056523,128,52,76,0,12 a 25k
867162025702606,133,52,81,0,12 a 25k
867162027464742,135,52,83,0,12 a 25k
867162026066142,142,52,90,0,12 a 25k
867162025627571,144,52,92,0,12 a 25k
867162027427921,185,52,133,0,12 a 25k
867162027439447,66,53,13,0,12 a 25k
867162027491067,70,53,17,0,12 a 25k
867162025752866,77,53,24,0,12 a 25k
867162027443043,87,53,34,0,12 a 25k
867162025713520,90,53,37,0,12 a 25k
867162027512334,90,53,37,0,12 a 25k
867162027190438,91,53,38,0,12 a 25k
867162025675505,91,53,38,0,12 a 25k
867162027473784,93,53,40,0,12 a 25k
867162025605536,94,53,41,0,12 a 25k
867162025631177,95,53,42,0,12 a 25k
867162027447960,100,53,47,0,12 a 25k
867162027461417,104,53,51,0,12 a 25k
867162027167741,110,53,57,0,12 a 25k
867162025626532,113,53,60,0,12 a 25k
867162027504166,122,53,69,0,12 a 25k
867162025677725,125,53,72,0,12 a 25k
867162027428697,129,53,76,0,12 a 25k
867162026060301,141,53,88,0,12 a 25k
867162025657024,271,53,218,0,12 a 25k
867162027477595,63,54,9,0,12 a 25k
867162027192939,65,54,11,0,12 a 25k
867162025633744,77,54,23,0,12 a 25k
867162026007385,78,54,24,0,12 a 25k
867162025737149,79,54,25,0,12 a 25k
867162027476316,79,54,25,0,12 a 25k
867162025631151,80,54,26,0,12 a 25k
867162027529940,85,54,31,0,12 a 25k
867162026036517,87,54,33,0,12 a 25k
867162027461664,87,54,33,0,12 a 25k
867162027441609,91,54,37,0,12 a 25k
867162027208370,93,54,39,0,12 a 25k
867162027174325,94,54,40,0,12 a 25k
867162026009290,98,54,44,0,12 a 25k
867162027454578,125,54,71,0,12 a 25k
867162027445295,136,54,82,0,12 a 25k
867162025623695,149,54,95,0,12 a 25k
867162027517291,160,54,106,0,12 a 25k
867162025754680,161,54,107,0,12 a 25k
867162027446228,241,54,187,0,12 a 25k
867162027441641,72,55,17,0,12 a 25k
867162027454321,75,55,20,0,12 a 25k
867162027427350,79,55,24,0,12 a 25k
867162027523075,82,55,27,0,12 a 25k
867162027519362,84,55,29,0,12 a 25k
867162025684804,91,55,36,0,12 a 25k
867162027192244,92,55,37,0,12 a 25k
867162027490911,93,55,38,0,12 a 25k
867162027186329,96,55,41,0,12 a 25k
867162027533652,109,55,54,0,12 a 25k
867162027455716,110,55,55,0,12 a 25k
867162025721176,112,55,57,0,12 a 25k
867162027196088,113,55,58,0,12 a 25k
867162027445022,118,55,63,0,12 a 25k
867162026044677,123,55,68,0,12 a 25k
867162027460591,123,55,68,0,12 a 25k
867162027467018,123,55,68,0,12 a 25k
867162025747551,132,55,77,0,12 a 25k
867162027460724,142,55,87,0,12 a 25k
867162025714478,148,55,93,0,12 a 25k
867162027211606,174,55,119,0,12 a 25k
867162025661794,174,55,119,0,12 a 25k
867162027463934,195,55,140,0,12 a 25k
867162026839399,408,55,353,0,12 a 25k
867162027200443,68,56,12,0,12 a 25k
867162027436401,85,56,29,0,12 a 25k
867162027460583,87,56,31,0,12 a 25k
867162025752494,98,56,42,0,12 a 25k
867162027425206,101,56,45,0,12 a 25k
867162027487925,102,56,46,0,12 a 25k
867162027533793,119,56,63,0,12 a 25k
867162025676586,121,56,65,0,12 a 25k
867162025592668,132,56,76,0,12 a 25k
867162025703588,142,56,86,0,12 a 25k
867162027446723,212,56,156,0,12 a 25k
867162027505676,225,56,169,0,12 a 25k
867162025693623,65,57,8,0,12 a 25k
867162027514199,70,57,13,0,12 a 25k
867162025660564,88,57,31,0,12 a 25k
867162027493279,88,57,31,0,12 a 25k
867162025755661,88,57,31,0,12 a 25k
867162026048066,92,57,35,0,12 a 25k
867162027522564,92,57,35,0,12 a 25k
867162027209212,92,57,35,0,12 a 25k
867162025752551,93,57,36,0,12 a 25k
867162025714668,99,57,42,0,12 a 25k
867162027167725,100,57,43,0,12 a 25k
867162025658048,103,57,46,0,12 a 25k
867162026075366,105,57,48,0,12 a 25k
867162027540830,107,57,50,0,12 a 25k
867162027180025,112,57,55,0,12 a 25k
867162025591371,117,57,60,0,12 a 25k
867162027444033,132,57,75,0,12 a 25k
867162027198746,132,57,75,0,12 a 25k
867162025675927,151,57,94,0,12 a 25k
867162027503333,158,57,101,0,12 a 25k
867162027461342,187,57,130,0,12 a 25k
867162026046029,212,57,155,0,12 a 25k
867162026898049,223,57,166,0,12 a 25k
867162027465319,79,58,21,0,12 a 25k
867162027484310,83,58,25,0,12 a 25k
867162025736315,86,58,28,0,12 a 25k
867162027536226,88,58,30,0,12 a 25k
867162026035493,102,58,44,0,12 a 25k
867162025611161,112,58,54,0,12 a 25k
867162027441906,125,58,67,0,12 a 25k
867162027438811,136,58,78,0,12 a 25k
867162027429307,147,58,89,0,12 a 25k
867162025614785,198,58,140,0,12 a 25k
867162027451913,207,58,149,0,12 a 25k
867162026072686,601,58,543,0,12 a 25k
867162027188432,77,59,18,0,12 a 25k
867162027484807,86,59,27,0,12 a 25k
867162027444413,94,59,35,0,12 a 25k
867162026045518,102,59,43,0,12 a 25k
867162027513134,111,59,52,0,12 a 25k
867162025736810,115,59,56,0,12 a 25k
867162027532415,116,59,57,0,12 a 25k
867162027197698,121,59,62,0,12 a 25k
867162025656950,124,59,65,0,12 a 25k
867162027441567,137,59,78,0,12 a 25k
867162027164441,184,59,125,0,12 a 25k
867162027453034,200,59,141,0,12 a 25k
867162026019208,209,59,150,0,12 a 25k
867162027451509,69,60,9,0,12 a 25k
867162025607482,77,60,17,0,12 a 25k
867162027481209,82,60,22,0,12 a 25k
867162025739681,82,60,22,0,12 a 25k
867162026888727,100,60,40,0,12 a 25k
867162027436245,100,60,40,0,12 a 25k
867162027454784,101,60,41,0,12 a 25k
867162025757386,135,60,75,0,12 a 25k
867162025742966,135,60,75,0,12 a 25k
867162027456177,136,60,76,0,12 a 25k
867162025711953,155,60,95,0,12 a 25k
867162025750639,171,60,111,0,12 a 25k
867162026892091,206,60,146,0,12 a 25k
867162025603036,213,60,153,0,12 a 25k
867162027458264,84,61,23,0,12 a 25k
867162026017533,95,61,34,0,12 a 25k
867162025706938,99,61,38,0,12 a 25k
867162027448927,100,61,39,0,12 a 25k
867162026883595,113,61,52,0,12 a 25k
867162025695214,117,61,56,0,12 a 25k
867162027440908,130,61,69,0,12 a 25k
867162027438522,137,61,76,0,12 a 25k
867162026035402,144,61,83,0,12 a 25k
867162025731282,182,61,121,0,12 a 25k
867162027208859,226,61,165,0,12 a 25k
867162027186691,253,61,192,0,12 a 25k
867162027508068,75,62,13,0,12 a 25k
867162025700402,80,62,18,0,12 a 25k
867162026866756,86,62,24,0,12 a 25k
867162027506930,100,62,38,0,12 a 25k
867162027505619,102,62,40,0,12 a 25k
867162027205566,105,62,43,0,12 a 25k
867162027540178,106,62,44,0,12 a 25k
867162025684655,107,62,45,0,12 a 25k
867162027456433,108,62,46,0,12 a 25k
867162027487628,111,62,49,0,12 a 25k
867162027521897,123,62,61,0,12 a 25k
867162026900894,132,62,70,0,12 a 25k
867162027433176,152,62,90,0,12 a 25k
867162025658410,164,62,102,0,12 a 25k
867162025674870,76,63,13,0,12 a 25k
867162026024372,83,63,20,0,12 a 25k
867162027438993,88,63,25,0,12 a 25k
867162027437961,106,63,43,0,12 a 25k
867162027439264,110,63,47,0,12 a 25k
867162027447499,112,63,49,0,12 a 25k
867162027186246,113,63,50,0,12 a 25k
867162025716853,114,63,51,0,12 a 25k
867162027191428,114,63,51,0,12 a 25k
867162026064501,117,63,54,0,12 a 25k
867162025753807,120,63,57,0,12 a 25k
867162027429463,123,63,60,0,12 a 25k
867162027186139,153,63,90,0,12 a 25k
867162026009498,261,63,198,0,12 a 25k
867162027435965,364,63,301,0,12 a 25k
867162026875484,88,64,24,0,12 a 25k
867162026908681,90,64,26,0,12 a 25k
867162027455823,94,64,30,0,12 a 25k
867162027455948,95,64,31,0,12 a 25k
867162025702820,109,64,45,0,12 a 25k
867162027453331,116,64,52,0,12 a 25k
867162027461235,116,64,52,0,12 a 25k
867162026041566,123,64,59,0,12 a 25k
867162027507169,131,64,67,0,12 a 25k
867162025629957,136,64,72,0,12 a 25k
867162027458157,138,64,74,0,12 a 25k
867162027434935,154,64,90,0,12 a 25k
867162027453380,213,64,149,0,12 a 25k
867162025707902,234,64,170,0,12 a 25k
867162025592775,286,64,222,0,12 a 25k
867162027453091,305,64,241,0,12 a 25k
867162027468974,87,65,22,0,12 a 25k
867162025716333,88,65,23,0,12 a 25k
867162027456011,88,65,23,0,12 a 25k
867162027541119,89,65,24,0,12 a 25k
867162027532548,89,65,24,0,12 a 25k
867162025674359,101,65,36,0,12 a 25k
867162025612813,103,65,38,0,12 a 25k
867162027491109,105,65,40,0,12 a 25k
867162026079566,111,65,46,0,12 a 25k
867162027197565,118,65,53,0,12 a 25k
867162027447739,119,65,54,0,12 a 25k
867162025708199,119,65,54,0,12 a 25k
867162025593245,131,65,66,0,12 a 25k
867162025627522,135,65,70,0,12 a 25k
867162027515774,144,65,79,0,12 a 25k
867162027462720,151,65,86,0,12 a 25k
867162027540335,164,65,99,0,12 a 25k
867162025628249,167,65,102,0,12 a 25k
867162027188606,184,65,119,0,12 a 25k
867162025710351,273,65,208,0,12 a 25k
867162027516590,77,66,11,0,12 a 25k
867162027183524,92,66,26,0,12 a 25k
867162027175595,107,66,41,0,12 a 25k
867162027536663,108,66,42,0,12 a 25k
867162025667411,109,66,43,0,12 a 25k
867162027509009,114,66,48,0,12 a 25k
867162027541739,124,66,58,0,12 a 25k
867162025631532,138,66,72,0,12 a 25k
867162027441914,159,66,93,0,12 a 25k
867162025755513,172,66,106,0,12 a 25k
867162027463728,185,66,119,0,12 a 25k
867162025715566,201,66,135,0,12 a 25k
867162025710443,289,66,223,0,12 a 25k
867162027537836,88,67,21,0,12 a 25k
867162027515337,94,67,27,0,12 a 25k
867162026060236,105,67,38,0,12 a 25k
867162027467521,109,67,42,0,12 a 25k
867162025628082,110,67,43,0,12 a 25k
867162027442003,111,67,44,0,12 a 25k
867162025621210,111,67,44,0,12 a 25k
867162025679671,116,67,49,0,12 a 25k
867162025741901,129,67,62,0,12 a 25k
867162026007492,134,67,67,0,12 a 25k
867162025602152,136,67,69,0,12 a 25k
867162027164714,157,67,90,0,12 a 25k
867162025626862,187,67,120,0,12 a 25k
867162027191477,196,67,129,0,12 a 25k
867162027448158,202,67,135,0,12 a 25k
867162025619362,334,67,267,0,12 a 25k
867162027434695,81,68,13,0,12 a 25k
867162027476449,92,68,24,0,12 a 25k
867162025718115,97,68,29,0,12 a 25k
867162025616129,101,68,33,0,12 a 25k
867162026046565,104,68,36,0,12 a 25k
867162025634353,107,68,39,0,12 a 25k
867162027204965,108,68,40,0,12 a 25k
867162027477603,111,68,43,0,12 a 25k
867162025592676,112,68,44,0,12 a 25k
867162027474196,122,68,54,0,12 a 25k
867162027453364,128,68,60,0,12 a 25k
867162026011130,133,68,65,0,12 a 25k
867162027192897,142,68,74,0,12 a 25k
867162027458256,155,68,87,0,12 a 25k
867162025627449,159,68,91,0,12 a 25k
867162027193010,169,68,101,0,12 a 25k
867162027441872,187,68,119,0,12 a 25k
867162027456722,340,68,272,0,12 a 25k
867162027459668,87,69,18,0,12 a 25k
867162025673823,94,69,25,0,12 a 25k
867162026896670,97,69,28,0,12 a 25k
867162025616855,97,69,28,0,12 a 25k
867162027493675,100,69,31,0,12 a 25k
867162027483338,106,69,37,0,12 a 25k
867162027425289,114,69,45,0,12 a 25k
867162026885061,119,69,50,0,12 a 25k
867162025610049,120,69,51,0,12 a 25k
867162026072884,125,69,56,0,12 a 25k
867162027454958,134,69,65,0,12 a 25k
867162025634650,153,69,84,0,12 a 25k
867162025708652,153,69,84,0,12 a 25k
867162027426469,223,69,154,0,12 a 25k
867162025675984,247,69,178,0,12 a 25k
867162025755604,344,69,275,0,12 a 25k
867162026022418,103,70,33,0,12 a 25k
867162027208438,103,70,33,0,12 a 25k
867162025679127,108,70,38,0,12 a 25k
867162025718339,110,70,40,0,12 a 25k
867162027209816,116,70,46,0,12 a 25k
867162027442953,119,70,49,0,12 a 25k
867162027174929,132,70,62,0,12 a 25k
867162027480003,147,70,77,0,12 a 25k
867162027449610,154,70,84,0,12 a 25k
867162025633934,165,70,95,0,12 a 25k
867162025693359,175,70,105,0,12 a 25k
867162025590407,179,70,109,0,12 a 25k
867162027439421,239,70,169,0,12 a 25k
867162027459585,83,71,12,0,12 a 25k
867162027208818,97,71,26,0,12 a 25k
867162027189281,101,71,30,0,12 a 25k
867162027535681,114,71,43,0,12 a 25k
867162027204361,115,71,44,0,12 a 25k
867162027463041,126,71,55,0,12 a 25k
867162025624362,143,71,72,0,12 a 25k
867162026070979,145,71,74,0,12 a 25k
867162025636648,145,71,74,0,12 a 25k
867162026063107,149,71,78,0,12 a 25k
867162025623802,162,71,91,0,12 a 25k
867162025601683,173,71,102,0,12 a 25k
867162025595778,179,71,108,0,12 a 25k
867162027460633,190,71,119,0,12 a 25k
867162025686486,216,71,145,0,12 a 25k
867162026020230,220,71,149,0,12 a 25k
867162025695842,222,71,151,0,12 a 25k
867162026048546,246,71,175,0,12 a 25k
867162027451160,413,71,342,0,12 a 25k
867162025604695,85,72,13,0,12 a 25k
867162026068437,93,72,21,0,12 a 25k
867162027457001,94,72,22,0,12 a 25k
867162025741679,99,72,27,0,12 a 25k
867162026075564,115,72,43,0,12 a 25k
867162027213727,124,72,52,0,12 a 25k
867162027438894,131,72,59,0,12 a 25k
867162025631896,134,72,62,0,12 a 25k
867162027449644,144,72,72,0,12 a 25k
867162026019372,149,72,77,0,12 a 25k
867162025656208,150,72,78,0,12 a 25k
867162027208610,154,72,82,0,12 a 25k
867162027193150,166,72,94,0,12 a 25k
867162027446749,200,72,128,0,12 a 25k
867162026883710,205,72,133,0,12 a 25k
867162026047464,223,72,151,0,12 a 25k
867162025741265,226,72,154,0,12 a 25k
867162026041210,244,72,172,0,12 a 25k
867162027456250,248,72,176,0,12 a 25k
867162027180207,265,72,193,0,12 a 25k
867162025615808,86,73,13,0,12 a 25k
867162027448117,108,73,35,0,12 a 25k
867162025738600,124,73,51,0,12 a 25k
867162027543776,132,73,59,0,12 a 25k
867162025593286,132,73,59,0,12 a 25k
867162027452598,142,73,69,0,12 a 25k
867162025743139,162,73,89,0,12 a 25k
867162027514991,166,73,93,0,12 a 25k
867162027440734,185,73,112,0,12 a 25k
867162026025064,205,73,132,0,12 a 25k
867162026047563,217,73,144,0,12 a 25k
867162026869560,225,73,152,0,12 a 25k
867162025609561,449,73,376,0,12 a 25k
867162026890038,450,73,377,0,12 a 25k
867162025683764,470,73,397,0,12 a 25k
867162027176403,91,74,17,0,12 a 25k
867162025688391,96,74,22,0,12 a 25k
867162027204163,109,74,35,0,12 a 25k
867162025599838,114,74,40,0,12 a 25k
867162027452671,118,74,44,0,12 a 25k
867162025707605,121,74,47,0,12 a 25k
867162026047308,141,74,67,0,12 a 25k
867162027462837,158,74,84,0,12 a 25k
867162027182203,190,74,116,0,12 a 25k
867162025606658,207,74,133,0,12 a 25k
867162025744186,88,75,13,0,12 a 25k
867162027175272,93,75,18,0,12 a 25k
867162026029496,99,75,24,0,12 a 25k
867162025709015,102,75,27,0,12 a 25k
867162027441666,112,75,37,0,12 a 25k
867162025662453,116,75,41,0,12 a 25k
867162027446442,119,75,44,0,12 a 25k
867162027534064,122,75,47,0,12 a 25k
867162027439314,122,75,47,0,12 a 25k
867162025748237,131,75,56,0,12 a 25k
